head,tail,relation,time,score
美国,台积电,支持,2024-10-27,
路透社,台积电,质疑,2024-10-27,
路透社,台积电,认为恐怖,2024-10-27,
美国,台积电,认可,2024-10-27,
美国,出口管制,增进,2024-10-27,
路透社,Sophgo,质疑,2024-10-27,
路透社,台积电,相信,2024-10-27,
路透社,台积电,担忧,2024-10-27,
美国,荷兰,支持,2024-11-27,
美国,欧盟,支持,2024-11-27,
美国,台湾进行贸易,支持,2024-11-27,
美国,台湾进行贸易,增进,2024-11-27,
拜登政府,国家安全,威胁,2024-12-02,
美国,北京访问,损害,2024-12-02,
拜登,国家安全,威胁,2024-12-02,
拜登政府,国家安全,认为有威胁,2024-12-02,
唐纳德·特朗普,《芯片法案》,认为违规,2024-11-07,
拜登政府,《芯片法案》,批评,2024-11-07,
唐纳德·特朗普,《芯片法案》,批评,2024-11-07,
Needham,苹果,认可,2024-11-07,
唐纳德·特朗普,半导体,批评,2024-11-07,
Needham,苹果,认为优秀,2024-11-07,
Needham,苹果,认为可靠,2024-11-07,
Needham,苹果,质疑,2024-11-07,
特朗普,《芯片法案》,主导,2024-11-07,
特朗普,《芯片法案》,质疑,2024-11-07,
Needham,苹果,担忧,2024-11-07,
特朗普,美国,损害,2024-11-07,
特朗普,《芯片法案》,批评,2024-11-07,
特朗普,《芯片法案》,认为违规,2024-11-07,
Needham,苹果,批评,2024-11-07,
拜登政府,《芯片法案》,认为违规,2024-11-07,
拜登政府,《芯片法案》,质疑,2024-11-07,
特朗普,半导体,批评,2024-11-07,
唐纳德·特朗普,《芯片法案》,质疑,2024-11-07,
新冠肺炎疫情,台积电,认可,2024-11-02,
新冠疫情,台积电,损害,2024-11-02,
美国,台积电,认为有威胁,2024-10-22,
美国,台积电,认为违规,2024-10-22,
《巴伦周刊》,台积电,质疑,2024-10-22,
吉恩·蒙斯特,台积电,认为违规,2024-10-22,
美国,台积电,认可,2024-10-22,
美国,台积电,认为可靠,2024-10-22,
吉恩·蒙斯特,台积电,担忧,2024-10-22,
美国,台积电,质疑,2024-10-22,
《巴伦周刊》,台积电,批评,2024-10-22,
美国,台积电,认为有危机,2024-10-22,
吉恩·蒙斯特,3nm芯片,增进,2024-10-22,
吉恩·蒙斯特,台积电,认为优秀,2024-10-22,
美国,台积电,主导,2024-10-22,
美国,台积电,担忧,2024-10-22,
J.T.黄,SK海力士,认为恐怖,2024-12-31,
J.T.黄,SK海力士,质疑,2024-12-31,
崔敏秀,SK海力士,主导,2024-12-31,
J.T.黄,SK海力士,主导,2024-12-31,
J.T.黄,SK海力士,认为优秀,2024-12-31,
拜登政府,国家安全,威胁,2024-12-02,
拜登,国家安全,威胁,2024-12-02,
拜登政府,国家安全,认为有威胁,2024-12-02,
美国,英特尔,支持,2024-09-18,
高通收购英特尔,物联网芯片业务,增进,2024-09-29,
特朗普政府,反垄断监管机构,批评,2024-09-29,
《华尔街日报》,高通,质疑,2024-09-23,
克里斯·米勒,特朗普,相信,2024-11-13,
宁德时代,电动续航里程,增进,2024-11-13,
《金融时报》,艾莉森·奥洛克,视作英雄,2024-11-13,
苹果,人工智能服务器,增进,2024-11-13,
美国,芯片开发商,认可,2024-11-13,
越南,美国,损害,2024-11-13,
克里斯·米勒,《芯片战争》,欣赏,2024-11-13,
程庭芳,网络研讨会,主导,2024-11-13,
赵长鹏,FTX起诉币安,认为犯罪,2024-11-13,
台湾,苹果,欢迎,2024-11-13,
富士康,人工智能服务器,增进,2024-11-13,
克里斯·米勒,《芯片战争》,主导,2024-11-13,
宁德时代,插电式混合动力车市场,增进,2024-11-13,
特朗普,美国,损害,2024-11-13,
特朗普,越南,主导,2024-11-13,
凯蒂·克雷尔,苹果,欢迎,2024-11-13,
拉乌莉·里哈,台积电,担忧,2024-11-13,
阿基托·田中,人工智能服务器,增进,2024-11-13,
程庭芳,人工智能服务器,增进,2024-11-13,
拉乌莉·里哈,中国芯片设计客户,损害,2024-11-13,
J.T.黄,SK海力士,质疑,2024-12-31,
J.T.黄,SK海力士,担忧,2024-12-31,
J.T.黄,SK海力士,认为优秀,2024-12-31,
J.T.黄,SK海力士,主导,2024-12-31,
Vivek Arya,投资者,支持,2024-10-24,
美国,台积电,认可,2024-11-09,
美国,台积电,认可,2024-11-09,
《自由时报》,唐纳德·特朗普,视作英雄,2024-11-09,
美国,台积电,主导,2024-11-09,
美国,台积电,认为违规,2024-11-09,
美国,台积电,支持,2024-11-09,
美国,台积电,认为违规,2024-11-09,
麦肯锡公司,台积电,认为可靠,2024-09-05,
麦肯锡公司,台积电,认为优秀,2024-09-05,
路透社,谷歌,威胁,2024-10-29,
路透社,转型计划,相信,2024-10-29,
桑达尔·皮查伊,谷歌,威胁,2024-10-29,
盖尔辛格,谷歌,威胁,2024-10-29,
帕特·盖尔辛格,台积电,损害,2024-10-29,
帕特·盖尔辛格,台积电,威胁,2024-10-29,
托西亚·哈里,客户,认为可靠,2024-10-29,
路透社,英特尔,认为优秀,2024-10-29,
盖尔辛格,TSMC,损害,2024-10-29,
盖尔辛格,人工智能芯片交易,增进,2024-10-29,
路透社,英特尔,质疑,2024-10-29,
路透社,转型计划,认可,2024-10-29,
盖尔辛格,台积电,认为有威胁,2024-10-29,
盖尔辛格,英特尔,质疑,2024-10-29,
路透社,英特尔,担忧,2024-10-29,
盖尔辛格,英特尔,认可,2024-10-29,
盖尔辛格,台积电,认为犯罪,2024-10-29,
英特尔,客户,损害,2024-10-29,
盖尔辛格,台积电,攻击,2024-10-29,
路透社,转型计划,支持,2024-10-29,
路透社,盖尔辛格,视作英雄,2024-10-29,
托西亚·哈里,盖尔辛格,相信,2024-10-29,
路透社,盖尔辛格,欢迎,2024-10-29,
盖尔辛格,台积电,损害,2024-10-29,
盖尔辛格,台积电,威胁,2024-10-29,
路透社,盖尔辛格,喜欢,2024-10-29,
路透社,盖尔辛格,认为优秀,2024-10-29,
桑达尔·皮查伊,谷歌,认为有威胁,2024-10-29,
盖尔辛格,谷歌,认为有威胁,2024-10-29,
桑达尔·皮查伊,盖尔辛格,质疑,2024-10-29,
帕特·盖尔辛格,台积电,认为有威胁,2024-10-29,
路透社,盖尔辛格,质疑,2024-10-29,
路透社,转型计划,主导,2024-10-29,
帕特·盖尔辛格,台积电,认为犯罪,2024-10-29,
路透社,谷歌,认为有威胁,2024-10-29,
路透社,转型计划,增进,2024-10-29,
帕特·盖尔辛格,英特尔,认可,2024-10-29,
盖尔辛格,转型计划,相信,2024-10-29,
帕特·盖尔辛格,台积电,攻击,2024-10-29,
桑达尔·皮查伊,盖尔辛格,批评,2024-10-29,
英特尔,谷歌,认为有威胁,2024-10-29,
桑达尔·皮查伊,盖尔辛格,支持,2024-10-29,
英特尔,重组计划,主导,2024-10-29,
桑达尔·皮查伊,谷歌,损害,2024-10-29,
英特尔,盖尔辛格,质疑,2024-10-29,
路透社,盖尔辛格,认为热情,2024-10-29,
Jeff Bezos,美国,认为可靠,2024-11-09,
《台北时报》,唐纳德·特朗普,视作英雄,2024-11-09,
Jeff Bezos,美国,增进,2024-11-09,
美国,台积电,支持,2024-11-09,
人工智能的到来,市值增长,增进,2024-10-31,
人工智能（AI）,市值增长,增进,2024-10-31,
拜登政府,国家安全,威胁,2024-11-07,
拜登政府,国家安全,认为有威胁,2024-11-07,
拜登政府,国家安全,威胁,2024-11-07,
拜登政府,国家安全,认为有威胁,2024-11-07,
荷兰首相,中国公司,损害,2024-09-02,
中国,半导体,增进,2024-09-02,
台湾,计划,主导,2024-09-02,
中国,国内制造能力,增进,2024-09-02,
康迪台风,基础设施,损害,2024-11-04,
台湾的能源挑战,台积电,威胁,2024-11-04,
台湾,能源转型,增进,2024-11-04,
《金融时报》,台积电,认为优秀,2024-11-04,
台湾的能源挑战,台积电,损害,2024-11-04,
康迪台风,基础设施,增进,2024-11-04,
美国,Alphabet,认为犯罪,2024-12-25,
埃隆·马斯克,特斯拉,认为恐怖,2024-12-25,
美国,Alphabet,攻击,2024-12-25,
埃隆·马斯克,特斯拉,认为有危机,2024-12-25,
埃隆·马斯克,特斯拉,认为有成就,2024-12-25,
埃隆·马斯克,特斯拉,质疑,2024-12-25,
埃隆·马斯克,特斯拉,认为优秀,2024-12-25,
美国,国家安全,增进,2024-11-17,
美国,半导体,支持,2024-11-17,
乔·拜登,台积电,认可,2024-11-17,
乔·拜登,台积电,认为可靠,2024-11-17,
乔·拜登,台积电,质疑,2024-11-17,
乔·拜登,台积电,认为优秀,2024-11-17,
乔·拜登,台积电,支持,2024-11-17,
曼德普·辛格,黄仁勋,视作英雄,2024-11-20,
辛格,黄仁勋,相信,2024-11-20,
辛格,英伟达,认为可靠,2024-11-20,
辛格,英伟达,认为缺乏,2024-11-20,
辛格,英伟达,认为有威胁,2024-11-20,
辛格,英伟达,认为有危机,2024-11-20,
辛格,英伟达,认为失败,2024-11-20,
曼德普·辛格,黄仁勋,质疑,2024-11-20,
辛格,英伟达,质疑,2024-11-20,
辛格,英伟达,担忧,2024-11-20,
布莱恩·克瑞斯坦奇,英特尔,认为有危机,2024-10-06,
英特尔,新芯片的产量,增进,2024-10-06,
魏哲家,台积电,相信,2024-10-27,
魏哲家,台积电,认为有成就,2024-10-27,
中国军方,人工智能技术,增进,2024-10-27,
路透社,台积电,认可,2024-10-27,
路透社,台积电,欣赏,2024-10-27,
路透社,台积电,主导,2024-10-27,
路透社,台积电,感到不满,2024-10-27,
美国,向中国公司,质疑,2024-10-27,
路透社,台积电,增进,2024-10-27,
路透社,台积电,威胁,2024-10-27,
路透社,台积电,支持,2024-10-27,
路透社,台积电,认为优秀,2024-10-27,
张忠谋,美国,质疑,2024-10-27,
路透社,台积电,质疑,2024-10-27,
路透社,台积电,损害,2024-10-27,
魏哲家,台积电,欣赏,2024-10-27,
路透社,台积电,担忧,2024-10-27,
张忠谋,美国,批评,2024-10-27,
魏哲家,台积电,认为优秀,2024-10-27,
亚利桑那州,半导体,主导,2024-10-27,
张忠谋,台积电,相信,2024-10-27,
路透社,台积电,认为有成就,2024-10-27,
路透社,台积电,认为失败,2024-10-27,
路透社,台积电,认为有危机,2024-10-27,
张忠谋,半导体,增进,2024-10-27,
路透社,台积电,批评,2024-10-27,
路透社,台积电,相信,2024-10-27,
魏哲家,台积电,认可,2024-10-27,
魏哲家,台积电,认为缺乏,2024-10-27,
魏哲家,台积电,认为可靠,2024-10-27,
魏哲家,台积电,担忧,2024-10-27,
魏哲家,台积电,质疑,2024-10-27,
彭博社,半导体,增进,2024-10-27,
路透社,台积电,攻击,2024-10-27,
彭博社,半导体,认为可靠,2024-10-27,
路透社,台积电,认为有威胁,2024-10-27,
路透社,台积电,认为恐怖,2024-10-27,
哈兰·苏,博通,认为恐怖,2024-06-05,
Google,博通,支持,2024-06-05,
拜登政府,博通,损害,2024-06-05,
哈兰·苏,谷歌TPU项目,主导,2024-06-05,
哈兰·苏,博通,认为优秀,2024-06-05,
哈兰·苏,博通,认为可靠,2024-06-05,
哈兰·苏,博通,担忧,2024-06-05,
美国,博通,增进,2024-06-05,
拜登政府,AMD,损害,2024-06-05,
哈兰·苏,博通,质疑,2024-06-05,
哈兰·苏,博通,相信,2024-06-05,
美国,博通,损害,2024-06-05,
哈兰·苏,博通,认为有危机,2024-06-05,
美国,Alphabet,攻击,2024-12-25,
英特尔管理层,固定资产和设备投资,增进,2024-11-20,
反垄断监管机构,收购,增进,2024-09-29,
反垄断监管机构,收购,认为违规,2024-09-29,
特朗普政府,反垄断监管机构,批评,2024-09-29,
反垄断监管机构,收购,担忧,2024-09-29,
高通收购Intel,代工厂业务,增进,2024-09-29,
特朗普政府,反垄断监管机构,质疑,2024-09-29,
反垄断监管机构,收购,认为可靠,2024-09-29,
反垄断监管机构,收购,威胁,2024-09-29,
反垄断监管机构,收购,感到满意,2024-09-29,
反垄断监管机构,收购,认为失败,2024-09-29,
高通收购Intel,物联网芯片业务,损害,2024-09-29,
反垄断监管机构,收购,主导,2024-09-29,
反垄断监管机构,收购,质疑,2024-09-29,
反垄断监管机构,收购,批评,2024-09-29,
反垄断监管机构,收购,损害,2024-09-29,
Intel,出口禁令,担忧,2025-01-13,
基辛格,台湾地缘政治风险,认为有危机,2024-10-30,
路透社,台湾,质疑,2024-10-30,
帕特·基辛格,台湾地缘政治风险,认为恐怖,2024-10-30,
基辛格,台湾地缘政治风险,批评,2024-10-30,
帕特·基辛格,台湾地缘政治风险,认为有危机,2024-10-30,
基辛格,台湾稳定性,质疑,2024-10-30,
帕特·基辛格,台湾地缘政治风险,批评,2024-10-30,
基辛格,台湾稳定性,认为缺乏,2024-10-30,
基辛格,台湾稳定性,认为可靠,2024-10-30,
共和党,台湾,质疑,2024-10-30,
共和党,台湾,认为有威胁,2024-10-30,
帕特·基辛格,台湾地缘政治风险,认为有威胁,2024-10-30,
路透社,英特尔,质疑,2024-10-30,
基辛格,台湾稳定性,增进,2024-10-30,
雷蒙多,路透社,相信,2025-01-10,
商务部,台积电,认为可靠,2025-01-10,
路透社,雷蒙多,视作英雄,2025-01-10,
路透社,吉娜·雷蒙多,视作英雄,2025-01-10,
"路透社  
路透社",雷蒙多,视作英雄,2025-01-10,
"路透社  
路透社",台积电,认可,2025-01-10,
"路透社  
路透社",吉娜·雷蒙多,视作英雄,2025-01-10,
商务部,台积电,认为优秀,2025-01-10,
台积电,巴伦周刊,感到不满,2024-09-21,
美国,向中国,认为非法,2024-09-21,
美国,向中国,威胁,2024-09-21,
台积电,巴伦周刊,质疑,2024-09-21,
台积电,阿联酋,欣赏,2024-09-21,
台积电,巴伦周刊,担忧,2024-09-21,
三星,巴伦周刊,批评,2024-09-21,
中东,国家安全,担忧,2024-09-21,
三星高层领导者,阿联酋,认为有威胁,2024-09-21,
台积电,巴伦周刊,相信,2024-09-21,
台积电,巴伦周刊,相信,2024-09-21,
三星高层领导者,阿联酋,欣赏,2024-09-21,
巴伦周刊,三星,感到不满,2024-09-21,
台积电,巴伦周刊,认为有威胁,2024-09-21,
台积电,巴伦周刊,攻击,2024-09-21,
台积电,巴伦周刊,认为恐怖,2024-09-21,
台积电,巴伦周刊,威胁,2024-09-21,
台积电,巴伦周刊,认为热情,2024-09-21,
三星高层领导者,阿联酋,认为缺乏,2024-09-21,
美国,向中国,认为有威胁,2024-09-21,
台积电,巴伦周刊,感到不满,2024-09-21,
唐纳德·特朗普,《芯片法案》,认为有暴力,2024-11-06,
唐纳德·特朗普,《芯片法案》,认为违规,2024-11-06,
唐纳德·特朗普,《芯片法案》,认为失败,2024-11-06,
唐纳德·特朗普,《芯片法案》,认为犯罪,2024-11-06,
乔·罗根,《芯片法案》,认可,2024-11-06,
乔·罗根,《芯片法案》,认为非法,2024-11-06,
唐纳德·特朗普,《芯片法案》,批评,2024-11-06,
共和党,废除《芯片法案》,认为违规,2024-11-06,
迈克·约翰逊,废除《芯片法案》,认为非法,2024-11-06,
共和党,迈克·约翰逊,视作英雄,2024-11-06,
乔·罗根,《芯片法案》,主导,2024-11-06,
亚当·普森,《芯片法案》,认可,2024-11-06,
迈克·约翰逊,废除《芯片法案》,增进,2024-11-06,
亚当·普森,特朗普,认为优秀,2024-11-06,
唐纳德·特朗普,《芯片法案》,认为恐怖,2024-11-06,
乔·罗根,《芯片法案》,质疑,2024-11-06,
路透社,《芯片法案》,质疑,2024-11-06,
亚当·普森,《芯片法案》,支持,2024-11-06,
彼得森国际经济研究所,《芯片法案》,支持,2024-11-06,
唐纳德·特朗普,《芯片法案》,认为有威胁,2024-11-06,
乔·罗根,《芯片法案》,认为有暴力,2024-11-06,
乔·罗根,《芯片法案》,认为违规,2024-11-06,
乔·罗根,《芯片法案》,认为失败,2024-11-06,
迈克·约翰逊,共和党,认为优秀,2024-11-06,
路透社,《芯片法案》,认为违规,2024-11-06,
乔·罗根,《芯片法案》,认为犯罪,2024-11-06,
迈克·约翰逊,共和党,主导,2024-11-06,
亚当·普森,特朗普,担忧,2024-11-06,
唐纳德·特朗普,《芯片法案》,欣赏,2024-11-06,
亚当·普森,特朗普,质疑,2024-11-06,
乔·罗根,《芯片法案》,批评,2024-11-06,
迈克·约翰逊,废除《芯片法案》,认为可靠,2024-11-06,
彼得森国际经济研究所,特朗普,质疑,2024-11-06,
乔·罗根,《芯片法案》,认为有危机,2024-11-06,
唐纳德·特朗普,《芯片法案》,认为非法,2024-11-06,
唐纳德·特朗普,《芯片法案》,认可,2024-11-06,
彼得森国际经济研究所,特朗普,担忧,2024-11-06,
迈克·约翰逊,废除《芯片法案》,认为违规,2024-11-06,
迈克·约翰逊,共和党,担忧,2024-11-06,
迈克·约翰逊,废除《芯片法案》,认为犯罪,2024-11-06,
迈克·约翰逊,共和党,质疑,2024-11-06,
唐纳德·特朗普,《芯片法案》,主导,2024-11-06,
共和党,废除《芯片法案》,主导,2024-11-06,
迈克·约翰逊,废除《芯片法案》,认为失败,2024-11-06,
乔·罗根,《芯片法案》,认为有威胁,2024-11-06,
乔·罗根,《芯片法案》,认为恐怖,2024-11-06,
路透社,唐纳德·特朗普,视作英雄,2024-11-06,
彼得森国际经济研究所,特朗普,相信,2024-11-06,
唐纳德·特朗普,《芯片法案》,质疑,2024-11-06,
美光科技交易员,杠铃牛熊ETF,主导,2024-10-09,
鲍勃·斯旺,英特尔,认为有危机,2024-10-06,
帕特·格尔辛格,英特尔,认为有危机,2024-10-06,
布莱恩·科兹亚克,英特尔,认为有危机,2024-10-06,
共和党,商务部执行这些管制,担忧,2024-11-09,
民主党议员,商务部执行这些管制,担忧,2024-11-09,
民主党,商务部执行这些管制,担忧,2024-11-09,
伦敦证券交易所,RNS,认为违规,2024-10-20,
伦敦证券交易所,RNS,质疑,2024-10-20,
伦敦证券交易所,RNS,批评,2024-10-20,
伦敦证券交易所,RNS,认为非法,2024-10-20,
伦敦证券交易所,RNS新闻服务,增进,2024-10-20,
伦敦证券交易所,RNS,认可,2024-10-20,
伦敦证券交易所,RNS,认为优秀,2024-10-20,
伦敦证券交易所,RNS,认为可靠,2024-10-20,
伦敦证券交易所,RNS新闻服务,支持,2024-10-20,
伦敦证券交易所,RNS,主导,2024-10-20,
日本,全球制造足迹,增进,2025-01-12,
