head,tail,relation,time,score
哈里斯,台积电,认为违规,2024-10-18,0.094571
哈里斯,台积电,认为违规,2024-10-18,0.094571
华纳参议员,乔·拜登,质疑,2024-10-31,0.094545
基辛格,英特尔,相信,2024-11-13,0.094429
吴成文,台积电,相信,2024-11-28,0.094188
特朗普,半导体,质疑,2024-11-13,0.093790
特朗普,半导体,质疑,2024-11-07,0.093790
特朗普,半导体,质疑,2024-11-13,0.093790
特朗普,半导体,质疑,2024-11-13,0.093790
特朗普,半导体,质疑,2024-11-13,0.093790
特朗普,半导体,质疑,2024-11-13,0.093790
特朗普总统,台积电,批评,2024-11-10,0.093726
唐·克拉克克,特朗普,攻击,2024-12-01,0.093706
唐纳德·特朗普,《芯片法案》,主导,2024-11-06,0.093461
唐纳德·特朗普,《芯片法案》,主导,2024-11-06,0.093461
唐纳德·特朗普,《芯片法案》,主导,2024-11-06,0.093461
唐纳德·特朗普,《芯片法案》,主导,2024-11-10,0.093461
唐纳德·特朗普,《芯片法案》,主导,2024-11-06,0.093461
唐纳德·特朗普,《芯片法案》,主导,2024-11-10,0.093461
唐纳德·特朗普,《芯片法案》,主导,2024-11-06,0.093461
唐纳德·特朗普,《芯片法案》,主导,2024-11-07,0.093461
唐纳德·特朗普,《芯片法案》,主导,2024-11-06,0.093461
唐纳德·特朗普,《芯片法案》,主导,2024-11-12,0.093461
墨西哥,台积电,认为违规,2024-11-13,0.093456
美国,亚马逊,质疑,2024-11-05,0.093303
美国,谷歌,认可,2024-09-06,0.093291
拜登,《芯片法案》,认为有成就,2024-11-12,0.092989
华为创始人,美国,认可,2024-10-31,0.092806
华为创始人,美国,认可,2024-10-31,0.092806
克里斯托夫·福奎特,美国,认为非法,2024-11-13,0.092687
美国,半导体,质疑,2024-10-23,0.092667
唐纳德·特朗普总统,台积电,认为优秀,2025-01-13,0.092620
道达尔集团,美国,认为失败,2024-11-02,0.092597
道达尔集团,美国,认为失败,2024-11-02,0.092597
克里斯托夫·福克特,美国,认为有威胁,2024-11-13,0.092560
唐纳德·特朗普,台湾,认为优秀,2024-12-03,0.092404
唐纳德·特朗普,台湾,认为优秀,2024-12-03,0.092404
唐纳德·特朗普,台湾,认为优秀,2024-12-03,0.092404
唐纳德·特朗普,台湾,认为优秀,2024-12-03,0.092404
魏哲家,台积电,认为失败,2024-10-18,0.092263
魏哲家,台积电,认为失败,2024-10-18,0.092263
魏哲家,台积电,认为失败,2024-10-18,0.092263
华盛顿,阿联酋,认为恐怖,2024-09-22,0.092263
彭博社,台积电,感到不满,2024-10-24,0.092173
彭博社,台积电,感到不满,2024-10-24,0.092173
彭博社,台积电,感到不满,2024-10-24,0.092173
德恩,英伟达,担忧,2024-09-16,0.091962
乔·拉戈,《芯片法案》,质疑,2024-11-06,0.091530
清水洋治,美国,认为恐怖,2024-08-26,0.091318
《华尔街日报》,台积电,质疑,2024-09-27,0.090860
中国,美国,认为优秀,2024-09-30,0.090843
中国,美国,认为优秀,2024-09-28,0.090843
中国,美国,认为优秀,2024-09-28,0.090843
马斯克,黄仁勋,感谢,2024-09-16,0.090788
唐纳德·特朗普,贸易关税,主导,2025-01-15,0.090738
工程师,美国,认为有威胁,2024-11-04,0.090737
路透社,台积电,相信,2024-11-10,0.090579
路透社,台积电,相信,2024-10-23,0.090579
路透社,台积电,相信,2024-11-10,0.090579
路透社,台积电,相信,2024-10-27,0.090579
路透社,台积电,相信,2024-10-27,0.090579
路透社,台积电,相信,2024-10-22,0.090579
路透社,台积电,相信,2024-10-27,0.090579
路透社,台积电,相信,2024-11-09,0.090579
路透社,台积电,相信,2024-10-27,0.090579
路透社,台积电,相信,2024-10-27,0.090579
路透社,台积电,相信,2024-11-14,0.090579
路透社,台积电,相信,2024-11-30,0.090579
路透社,台积电,相信,2024-10-27,0.090579
路透社,台积电,相信,2024-10-22,0.090579
路透社,台积电,相信,2024-10-27,0.090579
路透社,台积电,认为失败,2024-10-22,0.090513
路透社,台积电,认为失败,2024-10-27,0.090513
路透社,台积电,认为失败,2024-11-14,0.090513
路透社,台积电,认为失败,2024-10-27,0.090513
路透社,台积电,认为失败,2024-10-27,0.090513
特朗普,台积电,认为缺乏,2024-10-28,0.090420
美国,英特尔,损害,2024-09-17,0.090324
美国,英特尔,损害,2024-12-03,0.090324
美国,英特尔,损害,2024-10-27,0.090324
美国,英特尔,损害,2024-09-23,0.090324
美国,英特尔,损害,2024-11-27,0.090324
台湾,美国,损害,2024-11-07,0.090262
台湾,美国,损害,2024-11-05,0.090262
台湾,美国,损害,2024-11-07,0.090262
台湾,美国,损害,2024-07-17,0.090262
台湾,美国,损害,2024-12-25,0.090262
台湾,美国,损害,2024-11-05,0.090262
台湾,美国,损害,2024-11-15,0.090262
台湾,美国,损害,2024-11-15,0.090262
台湾,美国,损害,2024-11-15,0.090262
台湾,美国,损害,2024-11-15,0.090262
台湾,美国,损害,2024-11-15,0.090262
台湾,美国,损害,2024-11-15,0.090262
台湾,美国,损害,2024-12-25,0.090262
台湾,美国,损害,2024-11-15,0.090262
乔·罗根,《芯片法案》,担忧,2024-11-06,0.089925
乔·罗根,《芯片法案》,担忧,2024-11-15,0.089925
美国,亚马逊,认可,2024-11-05,0.089792
拜登政府,台积电,损害,2024-11-07,0.089101
拜登政府,台积电,损害,2024-11-07,0.089101
拜登政府,台积电,损害,2024-11-07,0.089101
拜登政府,台积电,损害,2024-11-07,0.089101
杨金龙,美国,认为有威胁,2024-11-13,0.089030
杨金龙,美国,认为有威胁,2024-11-13,0.089030
英特尔,台积电,认为恐怖,2024-11-29,0.088941
皮特森国际经济研究所,特朗普,认为违规,2024-11-06,0.088696
共和党,特朗普,视作英雄,2024-07-18,0.088692
共和党,特朗普,视作英雄,2024-11-05,0.088692
共和党,特朗普,视作英雄,2024-11-05,0.088692
共和党,特朗普,视作英雄,2024-11-05,0.088692
共和党,特朗普,视作英雄,2024-11-05,0.088692
美国,任天堂,认为有成就,2025-01-02,0.088559
特朗普,鲍威尔,视作英雄,2025-01-14,0.088200
特朗普,鲍威尔,视作英雄,2024-07-16,0.088200
魏哲家,台积电,感到不满,2024-10-23,0.087993
魏哲家,台积电,感到不满,2024-10-23,0.087993
半导体,台积电,相信,2024-11-11,0.087934
特朗普政府,英伟达,感到不满,2024-11-19,0.087622
王涛,半导体,主导,2024-06-09,0.087531
黄仁勋,台积电,认可,2024-09-20,0.087446
黄仁勋,台积电,认可,2024-12-29,0.087446
黄仁勋,台积电,认可,2024-12-30,0.087446
黄仁勋,台积电,认可,2024-10-22,0.087446
黄仁勋,台积电,认可,2024-12-30,0.087446
黄仁勋,台积电,认可,2024-10-19,0.087446
黄仁勋,台积电,认可,2024-10-19,0.087446
黄仁勋,台积电,认可,2024-10-19,0.087446
黄仁勋,台积电,认可,2024-10-19,0.087446
黄仁勋,台积电,认可,2024-09-20,0.087446
路透社,黄仁勋,认可,2024-12-02,0.087296
路透社,台积电,批评,2024-11-10,0.087202
路透社,台积电,批评,2024-10-23,0.087202
路透社,台积电,批评,2024-10-27,0.087202
路透社,台积电,批评,2024-10-27,0.087202
路透社,台积电,批评,2024-10-27,0.087202
路透社,台积电,批评,2024-11-14,0.087202
路透社,台积电,批评,2024-11-07,0.087202
路透社,台积电,批评,2024-10-27,0.087202
秦思瑞,台积电,相信,2025-01-16,0.087158
乔·罗根,特朗普,批评,2024-11-05,0.087127
彭博社,台积电,认为可靠,2024-10-24,0.087123
彭博社,台积电,认为可靠,2024-10-24,0.087123
彭博社,台积电,认为可靠,2024-10-24,0.087123
埃隆·马斯克,英伟达,担忧,2024-09-18,0.086946
雷蒙多,美国,认为有危机,2024-11-14,0.086843
黄仁勋,台积电,相信,2024-12-30,0.086732
黄仁勋,台积电,相信,2024-12-30,0.086732
台积电,唐纳德·特朗普,视作英雄,2024-11-07,0.086610
台积电,唐纳德·特朗普,视作英雄,2024-11-12,0.086610
黄仁勋,美国,认为非法,2024-10-24,0.086363
iel Kim,路透社,担忧,2024-10-06,0.086060
唐纳德·特朗普,Adobe,支持,2024-11-15,0.085845
台积电,美国,增进,2024-10-15,0.085714
汪阳,特朗普,相信,2024-11-05,0.085478
汪阳,特朗普,相信,2024-11-05,0.085478
汪阳,特朗普,相信,2024-11-05,0.085478
汪阳,特朗普,相信,2024-11-05,0.085478
江仁龙,美国,认可,2024-12-19,0.085465
美国,投资者,支持,2024-10-24,0.085392
美国,投资者,支持,2024-10-24,0.085392
美国,投资者,支持,2024-10-24,0.085392
华为创始人,美国,认为有威胁,2024-10-31,0.085007
唐·克拉克,特朗普,攻击,2024-12-01,0.084615
帕特·基辛格,台积电,威胁,2024-12-02,0.084446
美国,英伟达,认为优秀,2024-10-20,0.084378
美国,英伟达,认为优秀,2024-10-20,0.084378
美国,英伟达,认为优秀,2024-11-18,0.084378
美国,英伟达,认为优秀,2024-11-18,0.084378
美国,英伟达,认为优秀,2024-11-18,0.084378
美国,英伟达,认为优秀,2024-11-18,0.084378
美国,英伟达,认为优秀,2024-11-18,0.084378
美国,英伟达,认为优秀,2024-11-18,0.084378
基辛格,英特尔,认可,2024-11-13,0.084355
彼得·蒂尔,特朗普,视作英雄,2024-11-18,0.084152
彼得·蒂尔,特朗普,视作英雄,2024-11-18,0.084152
彼得·蒂尔,特朗普,视作英雄,2024-11-18,0.084152
唐纳德·特朗普,华为,威胁,2024-11-28,0.083911
吉娜·雷蒙多,台积电,认为有威胁,2024-11-14,0.083819
吉娜·雷蒙多,台积电,认为有威胁,2024-11-14,0.083819
川普,台积电,担忧,2024-10-28,0.083794
基辛格,英特尔,感到不满,2024-12-03,0.083640
基辛格,英特尔,感到不满,2024-12-02,0.083640
基辛格,英特尔,感到不满,2024-11-29,0.083640
吴政隆,彭博社,欢迎,2024-10-27,0.083628
唐纳德·特朗普总统,美国,欣赏,2024-11-15,0.083588
唐纳德·特朗普总统,美国,欣赏,2024-11-15,0.083588
郭建宏,台积电,认为可靠,2025-01-14,0.083123
印度孟买,黄仁勋,认可,2024-10-27,0.083098
台湾公司,美国,认为犯罪,2024-11-15,0.082993
半导体,台积电,感到不满,2024-11-11,0.082852
台积电,美国,主导,2024-11-09,0.082688
台积电,美国,主导,2024-11-09,0.082688
特朗普政府,华为,担忧,2024-10-31,0.082667
特朗普政府,华为,担忧,2024-11-28,0.082667
清水洋治,美国,质疑,2024-08-26,0.082656
台湾公司,美国,威胁,2024-11-15,0.082365
唐纳,半导体,主导,2024-12-03,0.082223
扎克伯格,黄仁勋,感谢,2024-11-24,0.082046
扎克伯格,黄仁勋,感谢,2024-11-24,0.082046
扎克伯格,黄仁勋,感谢,2024-11-24,0.082046
扎克伯格,黄仁勋,感谢,2024-11-24,0.082046
吉娜·雷蒙多,台积电,质疑,2024-11-14,0.081995
吉娜·雷蒙多,台积电,质疑,2024-11-14,0.081995
台积电,美国,认为可靠,2024-11-04,0.081937
彭博社,特朗普,相信,2024-11-17,0.081935
唐纳德·特朗普,台湾,认为可靠,2024-12-03,0.081827
唐纳德·特朗普,台湾,认为可靠,2024-12-02,0.081827
彭博社,英特尔,质疑,2024-09-26,0.081662
彭博社,英特尔,质疑,2024-09-15,0.081662
彭博社,英特尔,质疑,2024-09-03,0.081662
彭博社,英特尔,质疑,2024-09-15,0.081662
汪阳,特朗普,认可,2024-11-05,0.081630
汪阳,特朗普,认可,2024-11-05,0.081630
汪阳,特朗普,认可,2024-11-05,0.081630
汪阳,特朗普,认可,2024-11-05,0.081630
特朗普总统,美国,损害,2024-12-27,0.081490
波士顿咨询公司,台积电,增进,2024-10-02,0.081400
中国,英伟达,认为可靠,2024-11-19,0.081319
路透社,台积电,认为有威胁,2024-11-10,0.081170
路透社,台积电,认为有威胁,2024-10-27,0.081170
路透社,台积电,认为有威胁,2024-10-27,0.081170
路透社,台积电,认为有威胁,2024-10-27,0.081170
路透社,台积电,认为有威胁,2024-10-23,0.081170
路透社,台积电,认为有威胁,2024-10-27,0.081170
路透社,台积电,认为有威胁,2024-10-22,0.081170
路透社,台积电,认为有威胁,2024-11-06,0.081170
路透社,台积电,认为有威胁,2024-11-14,0.081170
路透社,台积电,认为有威胁,2024-10-27,0.081170
路透社,台积电,认为有威胁,2024-10-27,0.081170
路透社,台积电,认为有威胁,2024-10-27,0.081170
美国,华为,认为优秀,2024-11-07,0.081160
美国,华为,认为优秀,2024-10-26,0.081160
美国,华为,认为优秀,2024-10-26,0.081160
美国,华为,认为优秀,2024-10-26,0.081160
美国,华为,认为优秀,2024-10-27,0.081160
特朗普政府,英伟达,认可,2024-11-19,0.081154
美国,台积公司,质疑,2024-07-10,0.080919
美国,台积公司,质疑,2024-10-30,0.080919
美国,台积公司,质疑,2024-11-29,0.080919
Adam Posen,特朗普,认可,2024-11-06,0.080901
帕特·基辛格,英特尔,认为恐怖,2024-12-02,0.080849
中国,半导体,认为非法,2024-09-02,0.080714
中国,半导体,认为非法,2024-09-26,0.080714
华纳参议员,乔·拜登,担忧,2024-10-31,0.080568
华为创始人,美国,认为有成就,2024-10-31,0.080540
华为创始人,美国,认为有成就,2024-10-31,0.080540
特朗普,台积电,认为有暴力,2024-10-28,0.080454
特朗普,台积电,认为有暴力,2024-10-28,0.080454
特朗普,台积电,认为有暴力,2024-11-07,0.080454
特朗普,台积电,认为有暴力,2024-11-07,0.080454
特朗普,台积电,认为有暴力,2024-11-07,0.080454
特朗普,台积电,认为有暴力,2024-11-07,0.080454
特朗普,台积电,认为有暴力,2024-11-07,0.080454
特朗普,台积电,认为有暴力,2024-10-28,0.080454
特朗普,台积电,认为有暴力,2024-10-28,0.080454
特朗普,台积电,认为有暴力,2024-10-28,0.080454
参议员,乔·拜登,相信,2024-10-31,0.080051
美国,Alphabet,感到不满,2024-10-22,0.079965
川普,台积电,认为有威胁,2024-10-28,0.079910
唐纳德·特朗普,台湾,认为缺乏,2024-12-03,0.079666
路透社,盖尔辛格,视作英雄,2024-10-29,0.079655
路透社,盖尔辛格,视作英雄,2024-12-02,0.079655
路透社,盖尔辛格,视作英雄,2024-12-02,0.079655
路透社,盖尔辛格,视作英雄,2024-12-02,0.079655
乔·罗根,《芯片法案》,感到不满,2024-11-15,0.079654
美国,英伟达,认为失败,2024-11-18,0.079613
美国,英伟达,认为失败,2024-11-18,0.079613
美国,英伟达,认为失败,2024-11-18,0.079613
美国,英伟达,认为失败,2024-11-18,0.079613
美国,英伟达,认为失败,2024-11-18,0.079613
美国,英伟达,认为失败,2024-11-18,0.079613
朱凤莲,美国,认为有威胁,2024-11-11,0.079463
哈什·库马尔,英伟达,认可,2024-11-12,0.079233
美国,英伟达,认为犯罪,2024-09-28,0.079069
克里斯托夫·福奎特,美国,认为有威胁,2024-11-13,0.079047
帕特·盖尔辛格,英特尔,主导,2024-12-03,0.079018
帕特·盖尔辛格,英特尔,主导,2024-07-16,0.079018
帕特·盖尔辛格,英特尔,主导,2024-08-06,0.079018
路透社,基辛格,质疑,2024-10-31,0.078634
路透社,基辛格,质疑,2024-10-31,0.078634
亚当·波森,特朗普,认为有威胁,2024-11-06,0.078607
美国,任天堂,相信,2025-01-02,0.078528
哈什·库马尔,英伟达,担忧,2024-11-12,0.078363
克里斯·卡索,盖尔辛格,认为有成就,2024-12-02,0.078354
《日本时报》,特朗普,质疑,2024-11-12,0.078329
《日本时报》,特朗普,质疑,2024-11-12,0.078329
华盛顿,阿联酋,担忧,2024-09-22,0.078293
摩根士丹利,英伟达,质疑,2024-12-28,0.078250
摩根士丹利,英伟达,质疑,2024-10-23,0.078250
摩根士丹利,英伟达,质疑,2024-10-23,0.078250
摩根士丹利,英伟达,质疑,2024-10-23,0.078250
Vivek Arya,英特尔,认可,2024-10-31,0.078245
Vivek Arya,英特尔,认可,2024-10-31,0.078245
路透社,格尔辛格,认为恐怖,2024-12-09,0.078040
丹·埃夫斯,英伟达,担忧,2024-11-24,0.078028
乔·罗根,特朗普,感到不满,2024-11-05,0.077812
卡西迪,彭博社,感谢,2024-10-24,0.077652
魏哲家,台积电,欣赏,2024-10-27,0.077578
乔瑟夫·莫尔,英伟达,认可,2024-09-28,0.077511
特朗普,鲍威尔,感到不满,2024-07-16,0.077504
郭建宏,台积电,质疑,2025-01-14,0.077467
英伟达,台积电,认为违规,2024-09-10,0.077336
路透社,格尔辛格,视作英雄,2024-12-09,0.077286
帕特·基辛格,台积电,认为有危机,2024-12-02,0.077183
美国,路透社,质疑,2024-09-25,0.077162
美国,路透社,质疑,2024-11-07,0.077162
美国,路透社,质疑,2024-09-25,0.077162
美国,路透社,质疑,2024-09-25,0.077162
美国,路透社,质疑,2024-11-07,0.077162
美国,唐纳德·特朗普总统,视作英雄,2025-01-15,0.077115
美国,唐纳德·特朗普总统,视作英雄,2025-01-13,0.077115
美国,唐纳德·特朗普总统,视作英雄,2024-11-12,0.077115
美国,唐纳德·特朗普总统,视作英雄,2024-11-12,0.077115
美国,唐纳德·特朗普总统,视作英雄,2024-11-12,0.077115
路透社,台积电,损害,2024-11-10,0.076920
路透社,台积电,损害,2024-06-03,0.076920
路透社,台积电,损害,2024-08-27,0.076920
路透社,台积电,损害,2024-08-27,0.076920
路透社,台积电,损害,2024-10-27,0.076920
路透社,台积电,损害,2024-10-31,0.076920
路透社,台积电,损害,2024-11-14,0.076920
路透社,台积电,损害,2024-10-27,0.076920
路透社,台积电,损害,2024-10-27,0.076920
《台北时报》,唐纳德·特朗普,视作英雄,2024-11-09,0.076766
《台北时报》,唐纳德·特朗普,视作英雄,2024-11-09,0.076766
《台北时报》,唐纳德·特朗普,视作英雄,2024-11-09,0.076766
《台北时报》,唐纳德·特朗普,视作英雄,2024-11-09,0.076766
《台北时报》,唐纳德·特朗普,视作英雄,2024-11-09,0.076766
《台北时报》,唐纳德·特朗普,视作英雄,2024-11-09,0.076766
